Date,BRL
2021-01-25,5.466919025674786
2021-01-22,5.409195591380161
2021-01-21,5.270027965125843
2021-01-20,5.321047847285349
2021-01-19,5.262776129244972
2021-01-18,5.297579575596817
2021-01-15,5.254227501443538
2021-01-14,5.269548003959089
2021-01-13,5.331990794016111
2021-01-12,5.475865471589508
2021-01-11,5.472498561210228
2021-01-08,5.367183673469387
2021-01-07,5.308895405669599
2021-01-06,5.277921867401523
2021-01-05,5.339173661478282
2021-01-04,5.143217306441119
2020-12-31,5.193953223046206
2020-12-30,5.176614282224575
2020-12-29,5.197569132881964
2020-12-28,5.192159751207136
2020-12-24,5.216763716886739
2020-12-23,5.167433831990794
2020-12-22,5.134569817795572
2020-12-21,5.187217612749527
2020-12-18,5.111999347418223
2020-12-17,5.073983341499265
2020-12-16,5.111658052342276
2020-12-15,5.089209225700165
2020-12-14,5.035109357013649
2020-12-11,5.067040488166901
2020-12-10,5.085101114321089
2020-12-09,5.119580477330911
2020-12-08,5.110285619943866
2020-12-07,5.122361477572559
2020-12-04,5.161526441319188
2020-12-03,5.187803472965188
2020-12-02,5.218133598541356
2020-12-01,5.311915106951871
2020-11-30,5.302086811352254
2020-11-27,5.369988257003858
2020-11-26,5.335630252100841
2020-11-25,5.353238015138772
2020-11-24,5.389211967973029
2020-11-23,5.360473909755483
2020-11-20,5.339880300092726
2020-11-19,5.355899256254226
2020-11-18,5.3062015503875966
2020-11-17,5.417858946305336
2020-11-16,5.4040574809805575
2020-11-13,5.459839187473551
2020-11-12,5.397167331015181
2020-11-11,5.425378208397076
2020-11-10,5.383045392953929
2020-11-09,5.255154422283935
2020-11-06,5.566301600673968
2020-11-05,5.559342049768031
2020-11-04,5.695759747461821
2020-11-03,5.703469492394463
2020-11-02,5.742876759354617
2020-10-30,5.779363993845102
2020-10-29,5.782638414217361
2020-10-28,5.729598362752622
2020-10-27,5.638184584178499
2020-10-26,5.644639986462476
2020-10-23,5.571187584345479
2020-10-22,5.616191523559767
2020-10-21,5.578636517043536
2020-10-20,5.6038950042337
2020-10-19,5.612134068731438
2020-10-16,5.625926241376374
2020-10-15,5.637031971277142
2020-10-14,5.568170212765957
2020-10-13,5.5475523882243145
2020-10-12,5.53165522501907
2020-10-09,5.5782958880881734
2020-10-08,5.595580110497237
2020-10-07,5.560577740016993
2020-10-06,5.541585417549809
2020-10-05,5.656696125084975
2020-10-02,5.6299232736572895
2020-10-01,5.6008339006126615
2020-09-30,5.6634779637854455
2020-09-29,5.641941548453256
2020-09-28,5.531448157669237
2020-09-25,5.54925219185147
2020-09-24,5.5762129669386
2020-09-23,5.516421484775915
2020-09-22,5.423935264054515
2020-09-21,5.451938576397725
2020-09-18,5.2544578720527335
2020-09-17,5.2654912265830305
2020-09-16,5.241469373999494
2020-09-15,5.236461486713757
2020-09-14,5.313994610980128
2020-09-11,5.277627804960351
2020-09-10,5.310068360199173
2020-09-09,5.332965259492058
2020-09-08,5.382011030971573
2020-09-07,5.2997293640054135
2020-09-04,5.301047120418849
2020-09-03,5.369000253957504
2020-09-02,5.413118624062052
2020-09-01,5.433052473512972
2020-08-31,5.422026800670017
2020-08-28,5.506336550566513
2020-08-27,5.59122480094867
2020-08-26,5.54050385953007
2020-08-25,5.574741831725072
2020-08-24,5.566050476913986
2020-08-21,5.600135950378111
2020-08-20,5.607932489451477
2020-08-19,5.456716668063353
2020-08-18,5.4407861582395425
2020-08-17,5.413481818948789
2020-08-14,5.396596969440447
2020-08-13,5.388827854305755
2020-08-12,5.418571064480503
2020-08-11,5.437324959687686
2020-08-10,5.41503017937601
2020-08-07,5.354489295083354
2020-08-06,5.348307016803175
2020-08-05,5.256537877509701
2020-08-04,5.333021674458139
2020-08-03,5.234095173119563
2020-07-31,5.167032410533423
2020-07-30,5.21067870220557
2020-07-29,5.129978678038379
2020-07-28,5.176239651788001
2020-07-27,5.180187074829933
2020-07-24,5.235785665058581
2020-07-23,5.145129224652087
2020-07-22,5.175332527206772
2020-07-21,5.279734335401555
2020-07-20,5.37037037037037
2020-07-17,5.3236786839341965
2020-07-16,5.357806202908709
2020-07-15,5.322527088430618
2020-07-14,5.3560439560439566
2020-07-13,5.339747550534028
2020-07-10,5.382316424263924
2020-07-09,5.335919590901075
2020-07-08,5.355218855218855
2020-07-07,5.376527900797166
2020-07-06,5.275496688741722
2020-07-03,5.3561119030648605
2020-07-02,5.300637958532696
2020-07-01,5.442857142857142
2020-06-30,5.457938917663869
2020-06-29,5.415189649060617
2020-06-26,5.40399536252564
2020-06-25,5.358214285714285
2020-06-24,5.179255319148937
2020-06-23,5.213465276550628
2020-06-22,5.283866940158744
2020-06-19,5.354950936663694
2020-06-18,5.323293530564961
2020-06-17,5.2102029914529915
2020-06-16,5.097895295366112
2020-06-15,5.158535501644006
2020-06-12,5.076786978060864
2020-06-11,4.976295382446246
2020-06-10,4.85389010989011
2020-06-09,4.86488400920843
2020-06-08,4.93593265396544
2020-06-05,5.059929390997352
2020-06-04,5.065688888888889
2020-06-03,5.180721815258174
2020-06-02,5.324771791659209
2020-06-01,5.3324937027707815
2020-05-29,5.356860632183908
2020-05-28,5.310003631082063
2020-05-27,5.338822673096169
2020-05-26,5.3862414578587705
2020-05-25,5.521814848762603
2020-05-22,5.581162876008804
2020-05-21,5.6847272727272715
2020-05-20,5.717831721116991
2020-05-19,5.694703196347032
2020-05-18,5.788497045790252
2020-05-15,5.850342656047415
2020-05-14,5.9233691623424765
2020-05-13,5.848827586206897
2020-05-12,5.775280898876404
2020-05-11,5.791851441241685
2020-05-08,5.817024808632297
2020-05-07,5.7749234906797735
2020-05-06,5.634866290367355
2020-05-05,5.4944203633680715
2020-05-04,5.554834582343264
2020-04-30,5.384792203015815
2020-04-29,5.47113078767755
2020-04-28,5.608531764273238
2020-04-27,5.559159601916698
2020-04-24,5.567407407407408
2020-04-23,5.446156702562199
2020-04-22,5.324928683169228
2020-04-21,5.316877364584294
2020-04-20,5.291252302025782
2020-04-17,5.230018416206262
2020-04-16,5.234202792064658
2020-04-15,5.238558194992204
2020-04-14,5.1614521572562255
2020-04-09,5.149167203460017
2020-04-08,5.219483028240273
2020-04-07,5.206982085438677
2020-04-06,5.287369103882865
2020-04-03,5.275197032916087
2020-04-02,5.2285897671006785
2020-04-01,5.2440563277249455
2020-03-31,5.20271997079226
2020-03-30,5.121533442088091
2020-03-27,5.092921563268653
2020-03-26,4.990984427647755
2020-03-25,5.0740740740740735
2020-03-24,5.0830950843862395
2020-03-23,5.068348326068812
2020-03-20,5.0375455309610535
2020-03-19,5.188130728636237
2020-03-18,5.133802816901409
2020-03-17,5.033691495173921
2020-03-16,4.9637895491619615
2020-03-13,4.686779538904899
2020-03-12,4.90044483985765
2020-03-11,4.664255469301341
2020-03-10,4.674539069359087
2020-03-09,4.750174581005586
2020-03-06,4.653140437544107
2020-03-05,4.601769911504425
2020-03-04,4.507505617977528
2020-03-03,4.500494737788972
2020-03-02,4.490019780614997
2020-02-28,4.485014120433634
2020-02-27,4.466891645384896
2020-02-26,4.389977011494253
2020-02-25,4.388284132841328
2020-02-24,4.388426696246995
2020-02-21,4.402370150911953
2020-02-20,4.387488415199258
2020-02-19,4.368888888888889
2020-02-18,4.346246301775148
2020-02-17,4.313705583756345
2020-02-14,4.328260468548239
2020-02-13,4.341768657403147
2020-02-12,4.332600329851568
2020-02-11,4.311072378680854
2020-02-10,4.311021824490914
2020-02-07,4.2919135746193815
2020-02-06,4.230937017177133
2020-02-05,4.228794339109136
2020-02-04,4.227371469949312
2020-02-03,4.262606181095246
2020-01-31,4.266829533116178
2020-01-30,4.246622540574848
2020-01-29,4.189528224706844
2020-01-28,4.197728305315765
2020-01-27,4.214693877551021
2020-01-24,4.17616674218396
2020-01-23,4.170318276079705
2020-01-22,4.192460317460317
2020-01-21,4.198020692757535
2020-01-20,4.182228236355435
2020-01-17,4.176269355419517
2020-01-16,4.165010296355986
2020-01-15,4.159935379644588
2020-01-14,4.143589743589744
2020-01-13,4.119360057522919
2020-01-10,4.074294472996123
2020-01-09,4.067866786678668
2020-01-08,4.0568600989653625
2020-01-07,4.083870390261368
2020-01-06,4.061193496515991
2020-01-03,4.061272091145599
2020-01-02,4.008755472170106
2019-12-31,4.0196724230016025
2019-12-30,4.033246938957905
2019-12-27,4.048865776024388
2019-12-24,4.083574007220217
2019-12-23,4.0830699774266375
2019-12-20,4.070920068486979
2019-12-19,4.062516866060988
2019-12-18,4.057309941520468
2019-12-17,4.068177745923669
2019-12-16,4.081374484119864
2019-12-13,4.08662967603365
2019-12-12,4.111340576456856
2019-12-11,4.116478555304741
2019-12-10,4.142908729800488
2019-12-09,4.144740406320542
2019-12-06,4.1826212367045255
2019-12-05,4.217955651703624
2019-12-04,4.19826730439491
2019-12-03,4.2042272604100805
2019-12-02,4.232423115304363
2019-11-29,4.230468038608632
2019-11-28,4.251976374375284
2019-11-27,4.245889726587337
2019-11-26,4.257259528130671
2019-11-25,4.205577761627907
2019-11-22,4.188189546030024
2019-11-21,4.188350915156433
2019-11-20,4.196491545347681
2019-11-19,4.194727814390178
2019-11-18,4.176927945032094
2019-11-15,4.195758564437194
2019-11-14,4.176411748658726
2019-11-13,4.1810830456114845
2019-11-12,4.1641398093508855
2019-11-11,4.161670138574404
2019-11-08,4.131140112379917
2019-11-07,4.083957750293401
2019-11-06,3.9893597835888186
2019-11-05,4.019713745611666
2019-11-04,4.00107546155225
2019-11-01,3.989316814794865
2019-10-31,3.990855298547606
2019-10-30,4.016837745362867
2019-10-29,3.992789544840018
2019-10-28,3.9828628123026966
2019-10-25,4.027370126946971
2019-10-24,4.035585909417685
2019-10-23,4.086936977434145
2019-10-22,4.123989218328841
2019-10-21,4.1223485187505595
2019-10-18,4.160355348169419
2019-10-17,4.159992801223792
2019-10-16,4.174512471655329
2019-10-15,4.130734986826565
2019-10-14,4.115220741546551
2019-10-11,4.101331160010866
2019-10-10,4.0966455122393475
2019-10-09,4.0782260267735175
2019-10-08,4.102767158201347
2019-10-07,4.067042663513146
2019-10-04,4.073777211039256
2019-10-03,4.117797461419049
2019-10-02,4.166224256292906
2019-10-01,4.164433841071756
2019-09-30,4.159059601432639
2019-09-27,4.160219478737997
2019-09-26,4.1244285975498265
2019-09-25,4.187488617738117
2019-09-24,4.158774879578297
2019-09-23,4.15703231679563
2019-09-20,4.166455122393472
2019-09-19,4.132827324478178
2019-09-18,4.075364154528183
2019-09-17,4.100036277888626
2019-09-16,4.091922763122111
2019-09-13,4.052271088680606
2019-09-12,4.050168749429901
2019-09-11,4.064436971734981
2019-09-10,4.097282608695651
2019-09-09,4.057282697362458
2019-09-06,4.094041897161513
2019-09-05,4.0727075420510035
2019-09-04,4.13895443819205
2019-09-03,4.177013806345433
2019-09-02,4.148249452954048
2019-08-30,4.157212758245742
2019-08-29,4.146315028901734
2019-08-28,4.141568167463682
2019-08-27,4.155619596541786
2019-08-26,4.111281036344009
2019-08-23,4.087121554450971
2019-08-22,4.03473788685374
2019-08-21,4.01846181556196
2019-08-20,4.059136872517154
2019-08-19,3.994866252364226
2019-08-16,3.979324665944384
2019-08-15,4.024035874439462
2019-08-14,3.9955309259921346
2019-08-13,3.9897522723222236
2019-08-12,3.9896373056994823
2019-08-09,3.9287372745133062
2019-08-08,3.9563119807022247
2019-08-07,3.966970183895733
2019-08-06,3.9419862340216323
2019-08-05,3.917456626721516
2019-08-02,3.8679992796686475
2019-08-01,3.8255866630424937
2019-07-31,3.7826203927898843
2019-07-30,3.786713286713287
2019-07-29,3.7866714632610843
2019-07-26,3.775632968216916
2019-07-25,3.758074673864148
2019-07-24,3.765529622980251
2019-07-23,3.748142844356932
2019-07-22,3.743468568880963
2019-07-19,3.731427044361304
2019-07-18,3.759272467902996
2019-07-17,3.7613018279090507
2019-07-16,3.7610264635124295
2019-07-15,3.7359126808057503
2019-07-12,3.7564205100861994
2019-07-11,3.7367301727957463
2019-07-10,3.795454545454545
2019-07-09,3.8063364569388662
2019-07-08,3.812037449843959
2019-07-05,3.8095026642984022
2019-07-04,3.818036853295535
2019-07-03,3.864340742052599
2019-07-02,3.8386868418724003
2019-07-01,3.8272094457661465
2019-06-28,3.823462214411248
2019-06-27,3.8582233948988565
2019-06-26,3.8394648829431435
2019-06-25,3.8346505093080436
2019-06-24,3.823503598385115
2019-06-21,3.831477553905974
2019-06-20,3.838949323427965
2019-06-19,3.865798161863121
2019-06-18,3.8717261106641634
2019-06-17,3.8985223428876625
2019-06-14,3.8546826453617395
2019-06-13,3.8470192222517494
2019-06-12,3.855956901881127
2019-06-11,3.877473498233216
2019-06-10,3.8825767631183075
2019-06-07,3.8782045595671075
2019-06-06,3.8752884786082014
2019-06-05,3.8577773829617126
2019-06-04,3.8810032017075775
2019-06-03,3.9201609298167184
2019-05-31,3.9872657160792757
2019-05-30,3.9812286689419794
2019-05-29,4.028504840444604
2019-05-28,4.047980700500357
2019-05-27,4.0100910876942315
2019-05-24,4.044605345490301
2019-05-23,4.056647813986893
2019-05-22,4.042878882821592
2019-05-21,4.093540005375862
2019-05-20,4.0893704665532375
2019-05-17,4.053526673827426
2019-05-16,3.997500669463536
2019-05-15,3.9934722346418674
2019-05-14,3.985658293247818
2019-05-13,3.9992885726989775
2019-05-10,3.954140694568121
2019-05-09,3.9639060126865004
2019-05-08,3.95402606677379
2019-05-07,3.968082253017434
2019-05-06,3.970711670684883
2019-05-03,3.9618108471537434
2019-05-02,3.932839814484481
2019-04-30,3.9267249064004286
2019-04-29,3.932645739910314
2019-04-26,3.9642504266594814
2019-04-25,3.9955947136563874
2019-04-24,3.923989651173164
2019-04-23,3.9307247665629164
2019-04-18,3.9294222222222226
2019-04-17,3.8975311919299176
2019-04-16,3.8851835471030514
2019-04-15,3.8880049500574563
2019-04-12,3.8763360127197237
2019-04-11,3.8370916193181817
2019-04-10,3.8390814788545087
2019-04-09,3.8548372794182852
2019-04-08,3.8731993597723635
2019-04-05,3.851686993679338
2019-04-04,3.8630894019074784
2019-04-03,3.8361647247176016
2019-04-02,3.8604464285714277
2019-04-01,3.8771804912780348
2019-03-29,3.9043168669336894
2019-03-28,3.975040114102336
2019-03-27,3.924429446763164
2019-03-26,3.8586484810911346
2019-03-25,3.8880353200883
2019-03-22,3.87188108299416
2019-03-21,3.769561780978308
2019-03-20,3.7882684516469967
2019-03-19,3.7751364676879735
2019-03-18,3.817340734866508
2019-03-15,3.8535550053059775
2019-03-14,3.836210712704737
2019-03-13,3.8273024860656455
2019-03-12,3.817738359201774
2019-03-11,3.8487193169690497
2019-03-08,3.8856710033862054
2019-03-07,3.8358619465885906
2019-03-06,3.7754975674480318
2019-03-05,3.7755318209903788
2019-03-04,3.7747199435476757
2019-03-01,3.7808134938065536
2019-02-28,3.739313244569026
2019-02-27,3.728262778851221
2019-02-26,3.7473813924830552
2019-02-25,3.727168648172611
2019-02-22,3.743222958057395
2019-02-21,3.741060419235512
2019-02-20,3.704725797919238
2019-02-19,3.722241898353108
2019-02-18,3.726430084745763
2019-02-15,3.7168738898756666
2019-02-14,3.789758608448704
2019-02-13,3.729588677576294
2019-02-12,3.719281161473088
2019-02-11,3.7377310106994432
2019-02-08,3.710118103296316
2019-02-07,3.7195240193918027
2019-02-06,3.6876426189222395
2019-02-05,3.671714961043509
2019-02-04,3.682131935342944
2019-02-01,3.6709964257693315
2019-01-31,3.659557799442897
2019-01-30,3.709160906466008
2019-01-29,3.7414638417089825
2019-01-28,3.75477316517779
2019-01-25,3.7667019213819843
2019-01-24,3.7800017635129177
2019-01-23,3.804345913609571
2019-01-22,3.7539193235864015
2019-01-21,3.771607111424045
2019-01-18,3.745044728994913
2019-01-17,3.7626360126360123
2019-01-16,3.7115637896215645
2019-01-15,3.708858543417367
2019-01-14,3.7271300252899624
2019-01-11,3.7153385936009715
2019-01-10,3.6801907238838316
2019-01-09,3.687909209951986
2019-01-08,3.7241258741258743
2019-01-07,3.6949759720401922
2019-01-04,3.7612031921424185
2019-01-03,3.772823405005287
2019-01-02,3.8545231201193295
2018-12-31,3.8812227074235808
2018-12-28,3.878732320586695
2018-12-27,3.9365386305704493
2018-12-24,3.904014726507714
2018-12-21,3.8635885754336785
2018-12-20,3.849096148807965
2018-12-19,3.9031126698816307
2018-12-18,3.8996220444756973
2018-12-17,3.911030773300414
2018-12-14,3.9104120513956575
2018-12-13,3.8767918388884
2018-12-12,3.8675304071919614
2018-12-11,3.903418578082433
2018-12-10,3.8970678336980304
2018-12-07,3.900976167443497
2018-12-06,3.908906704255132
2018-12-05,3.8481592390347017
2018-12-04,3.825225699009554
2018-12-03,3.826950229438758
2018-11-30,3.8597587815828858
2018-11-29,3.852375515939229
2018-11-28,3.8620170152428215
2018-11-27,3.8851518361581916
2018-11-26,3.8553198979142826
2018-11-23,3.805937279774489
2018-11-22,3.8032096816627203
2018-11-21,3.7919186607064597
2018-11-20,3.7579021101479735
2018-11-19,3.7548787958344274
2018-11-16,3.7604442094130093
2018-11-15,3.7834586466165407
2018-11-14,3.797893059490085
2018-11-13,3.7722227155670005
2018-11-12,3.747625388371061
2018-11-09,3.7493389740877836
2018-11-08,3.7309173669467786
2018-11-07,3.748672412292156
2018-11-06,3.748074903745187
2018-11-05,3.716182937554969
2018-11-02,3.6966803888937556
2018-11-01,3.693320459931537
2018-10-31,3.7058667609118223
2018-10-30,3.7180794934927897
2018-10-29,3.622792373253669
2018-10-26,3.71308946672543
2018-10-25,3.7103188507358094
2018-10-24,3.7051540960575995
2018-10-23,3.6950688273218333
2018-10-22,3.7054115190534196
2018-10-19,3.6932868352223194
2018-10-18,3.6899608865710563
2018-10-17,3.737207285342585
2018-10-16,3.712522654699232
2018-10-15,3.7559796217943187
2018-10-12,3.78296181095559
2018-10-11,3.7382289416846652
2018-10-10,3.729826086956522
2018-10-09,3.7701792741582865
2018-10-08,3.7543997212057856
2018-10-05,3.8428645923865803
2018-10-04,3.92244826986611
2018-10-03,3.874004156563907
2018-10-02,3.9852724594992632
2018-10-01,4.038342236774082
2018-09-28,4.019955079474776
2018-09-27,4.0394635688049885
2018-09-26,4.088353071483343
2018-09-25,4.120913645240724
2018-09-24,4.062006285568674
2018-09-21,4.075176460583383
2018-09-20,4.111649248024471
2018-09-19,4.164052455644124
2018-09-18,4.1447379670000855
2018-09-17,4.193470996487019
2018-09-14,4.1852168705620665
2018-09-13,4.1492254733218585
2018-09-12,4.131117824773414
2018-09-11,4.14817694833247
2018-09-10,4.073545933800017
2018-09-07,4.0594059405940595
2018-09-06,4.118789754168816
2018-09-05,4.175790018994993
2018-09-04,4.182494378135271
2018-09-03,4.12257731070721
2018-08-31,4.170543301004205
2018-08-30,4.124273007184399
2018-08-29,4.1553173241852495
2018-08-28,4.09128949615713
2018-08-27,4.092323562279722
2018-08-24,4.088280980324473
2018-08-23,4.056999740910269
2018-08-22,4.038567493112948
2018-08-21,3.9665275604242742
2018-08-20,3.924518388791594
2018-08-17,3.9505750153630057
2018-08-16,3.889885664028144
2018-08-15,3.9099019521243705
2018-08-14,3.870243731369454
2018-08-13,3.907217398930106
2018-08-10,3.8324022346368714
2018-08-09,3.7901319761925305
2018-08-08,3.756406937613254
2018-08-07,3.7106533356317883
2018-08-06,3.7068353114441654
2018-08-03,3.744735933724543
2018-08-02,3.779461134544203
2018-08-01,3.7643638850889194
2018-07-31,3.7336400817995914
2018-07-30,3.7088325915782265
2018-07-27,3.7395268817204297
2018-07-26,3.71483441447593
2018-07-25,3.7244653550042774
2018-07-24,3.7744746283956943
2018-07-23,3.783031751451007
2018-07-20,3.801542416452442
2018-07-19,3.8724542630307215
2018-07-18,3.858754629230902
2018-07-17,3.8678568377893567
2018-07-16,3.8472696245733795
2018-07-13,3.897019668470326
2018-07-12,3.86421341568022
2018-07-11,3.828121005538986
2018-07-10,3.8856825749167596
2018-07-09,3.864958859954194
2018-07-06,3.9473729102695323
2018-07-05,3.88769322743189
2018-07-04,3.8950352173166127
2018-07-03,3.894470638662666
2018-07-02,3.885814932554344
2018-06-29,3.8493738205524104
2018-06-28,3.8696365363032026
2018-06-27,3.8009641873278235
2018-06-26,3.774074708704592
2018-06-25,3.764273504273505
2018-06-22,3.744591346153846
2018-06-21,3.775957704974866
2018-06-20,3.7375194334081883
2018-06-19,3.774579504074909
2018-06-18,3.743391027296995
2018-06-15,3.7738013107968267
2018-06-14,3.692412617220801
2018-06-13,3.7051173070384227
2018-06-12,3.699355276552426
2018-06-11,3.7236641221374045
2018-06-08,3.8411604560149737
2018-06-07,3.875633660020277
2018-06-06,3.8184445388865274
2018-06-05,3.7623982869379016
2018-06-04,3.7397120218113664
2018-06-01,3.7433370468763387
2018-05-31,3.7290366698008377
2018-05-30,3.706327372764787
2018-05-29,3.7562727115417895
2018-05-28,3.6888526279628993
2018-05-25,3.644882226980728
2018-05-24,3.64887448840382
2018-05-23,3.6761188930645714
2018-05-22,3.6603357639477703
2018-05-21,3.7174929840972877
2018-05-18,3.720482132246838
2018-05-17,3.6667513765353656
2018-05-16,3.6739646978954514
2018-05-15,3.655558360683329
2018-05-14,3.5808308308308305
2018-05-11,3.5600804424333834
2018-05-10,3.575012628388618
2018-05-09,3.5736173078541964
2018-05-08,3.557961246840775
2018-05-07,3.542429843723744
2018-05-04,3.54632801403626
2018-05-03,3.5329386257505
2018-05-02,3.5223619555259433
2018-04-30,3.4714794271048928
2018-04-27,3.47903893951947
2018-04-26,3.4781393819855353
2018-04-25,3.504718916700862
